"Estacion","Fecha inicial","Fecha final","CO"
"""USME""","2025-07-14 08:00","2025-07-14 08:59","389.266"
"""USME""","2025-07-14 07:00","2025-07-14 07:59","686.94"
"""USME""","2025-07-14 06:00","2025-07-14 06:59","732.736"
"""USME""","2025-07-14 05:00","2025-07-14 05:59","423.613"
"""USME""","2025-07-14 04:00","2025-07-14 04:59","228.98"
"""USME""","2025-07-14 03:00","2025-07-14 03:59","125.939"
"""USME""","2025-07-14 02:00","2025-07-14 02:59","91.592"
"""USME""","2025-07-14 01:00","2025-07-14 01:59","91.592"
"""USME""","2025-07-14 00:00","2025-07-14 00:59","137.388"
"""USME""","2025-07-13 23:00","2025-07-13 23:59","217.531"
"""USME""","2025-07-13 22:00","2025-07-13 22:59","320.572"
"""USME""","2025-07-13 21:00","2025-07-13 21:59","240.429"
"""USME""","2025-07-13 20:00","2025-07-13 20:59","320.572"
"""USME""","2025-07-13 19:00","2025-07-13 19:59","549.552"
"""USME""","2025-07-13 18:00","2025-07-13 18:59","194.633"
"""USME""","2025-07-13 17:00","2025-07-13 17:59","194.633"
"""USME""","2025-07-13 16:00","2025-07-13 16:59","286.225"
"""USME""","2025-07-13 15:00","2025-07-13 15:59","320.572"
"""USME""","2025-07-13 14:00","2025-07-13 14:59","332.021"
"""USME""","2025-07-13 13:00","2025-07-13 13:59","343.47"
"""USME""","2025-07-13 12:00","2025-07-13 12:59","354.919"
"""USME""","2025-07-13 11:00","2025-07-13 11:59","343.47"
"""USME""","2025-07-13 10:00","2025-07-13 10:59","309.123"
"""USME""","2025-07-13 09:00","2025-07-13 09:59","206.082"
"""USME""","2025-07-13 08:00","2025-07-13 08:59","148.837"
"""USME""","2025-07-13 07:00","2025-07-13 07:59","206.082"
"""USME""","2025-07-13 06:00","2025-07-13 06:59","251.878"
"""USME""","2025-07-13 05:00","2025-07-13 05:59","194.633"
"""USME""","2025-07-13 04:00","2025-07-13 04:59","137.388"
"""USME""","2025-07-13 03:00","2025-07-13 03:59","125.939"
"""USME""","2025-07-13 02:00","2025-07-13 02:59","183.184"
"""USME""","2025-07-13 01:00","2025-07-13 01:59","137.388"
"""USME""","2025-07-13 00:00","2025-07-13 00:59","206.082"
"""USME""","2025-07-12 23:00","2025-07-12 23:59","297.674"
"""USME""","2025-07-12 22:00","2025-07-12 22:59","297.674"
"""USME""","2025-07-12 21:00","2025-07-12 21:59","389.266"
"""USME""","2025-07-12 20:00","2025-07-12 20:59","561.001"
"""USME""","2025-07-12 19:00","2025-07-12 19:59","641.144"
"""USME""","2025-07-12 18:00","2025-07-12 18:59","583.899"
"""USME""","2025-07-12 17:00","2025-07-12 17:59","297.674"
"""USME""","2025-07-12 16:00","2025-07-12 16:59","263.327"
"""USME""","2025-07-12 15:00","2025-07-12 15:59","240.429"
"""USME""","2025-07-12 14:00","2025-07-12 14:59","343.47"
"""USME""","2025-07-12 13:00","2025-07-12 13:59","435.062"
"""USME""","2025-07-12 12:00","2025-07-12 12:59","561.001"
"""USME""","2025-07-12 11:00","2025-07-12 11:59","526.654"
"""USME""","2025-07-12 10:00","2025-07-12 10:59","354.919"
"""USME""","2025-07-12 09:00","2025-07-12 09:59","435.062"
"""USME""","2025-07-12 08:00","2025-07-12 08:59","480.858"
"""USME""","2025-07-12 07:00","2025-07-12 07:59","332.021"
"""USME""","2025-07-12 06:00","2025-07-12 06:59","480.858"
"""USME""","2025-07-12 05:00","2025-07-12 05:59","480.858"
"""USME""","2025-07-12 04:00","2025-07-12 04:59","400.715"
"""USME""","2025-07-12 03:00","2025-07-12 03:59","217.531"
"""USME""","2025-07-12 02:00","2025-07-12 02:59","217.531"
"""USME""","2025-07-12 01:00","2025-07-12 01:59","183.184"
"""USME""","2025-07-12 00:00","2025-07-12 00:59","240.429"
"""USME""","2025-07-11 23:00","2025-07-11 23:59","320.572"
"""USME""","2025-07-11 22:00","2025-07-11 22:59","366.368"
"""USME""","2025-07-11 21:00","2025-07-11 21:59","664.042"
"""USME""","2025-07-11 20:00","2025-07-11 20:59","778.532"
"""USME""","2025-07-11 19:00","2025-07-11 19:59","938.818"
"""USME""","2025-07-11 18:00","2025-07-11 18:59","1076.206"
"""USME""","2025-07-11 17:00","2025-07-11 17:59","641.144"
"""USME""","2025-07-11 16:00","2025-07-11 16:59","457.96"
"""USME""","2025-07-11 15:00","2025-07-11 15:59","354.919"
"""USME""","2025-07-11 14:00","2025-07-11 14:59","549.552"
"""USME""","2025-07-11 13:00","2025-07-11 13:59","572.45"
"""USME""","2025-07-11 12:00","2025-07-11 12:59","343.47"
"""USME""","2025-07-11 11:00","2025-07-11 11:59","320.572"
"""USME""","2025-07-11 10:00","2025-07-11 10:59","332.021"
"""USME""","2025-07-11 09:00","2025-07-11 09:59","400.715"
"""USME""","2025-07-11 08:00","2025-07-11 08:59","412.164"
"""USME""","2025-07-11 07:00","2025-07-11 07:59","446.511"
"""USME""","2025-07-11 06:00","2025-07-11 06:59","618.246"
"""USME""","2025-07-11 05:00","2025-07-11 05:59","423.613"
"""USME""","2025-07-11 04:00","2025-07-11 04:59","320.572"
"""USME""","2025-07-11 03:00","2025-07-11 03:59","240.429"
"""USME""","2025-07-11 02:00","2025-07-11 02:59","228.98"
"""USME""","2025-07-11 01:00","2025-07-11 01:59","309.123"
"""USME""","2025-07-11 00:00","2025-07-11 00:59","228.98"
"""USME""","2025-07-10 23:00","2025-07-10 23:59","366.368"
"""USME""","2025-07-10 22:00","2025-07-10 22:59","538.103"
"""USME""","2025-07-10 21:00","2025-07-10 21:59","538.103"
"""USME""","2025-07-10 20:00","2025-07-10 20:59","629.695"
"""USME""","2025-07-10 19:00","2025-07-10 19:59","732.736"
"""USME""","2025-07-10 18:00","2025-07-10 18:59","732.736"
"""USME""","2025-07-10 17:00","2025-07-10 17:59","274.776"
"""USME""","2025-07-10 16:00","2025-07-10 16:59","251.878"
"""USME""","2025-07-10 15:00","2025-07-10 15:59","263.327"
"""USME""","2025-07-10 14:00","2025-07-10 14:59","206.082"
"""USME""","2025-07-10 13:00","2025-07-10 13:59","194.633"
"""USME""","2025-07-10 12:00","2025-07-10 12:59","309.123"
"""USME""","2025-07-10 11:00","2025-07-10 11:59","286.225"
"""USME""","2025-07-10 10:00","2025-07-10 10:59","263.327"
"""USME""","2025-07-10 09:00","2025-07-10 09:59","320.572"
"""USME""","2025-07-10 08:00","2025-07-10 08:59","343.47"
"""USME""","2025-07-10 07:00","2025-07-10 07:59","263.327"
"""USME""","2025-07-10 06:00","2025-07-10 06:59","446.511"
"""USME""","2025-07-10 05:00","2025-07-10 05:59","469.409"
"""USME""","2025-07-10 04:00","2025-07-10 04:59","251.878"
"""USME""","2025-07-10 03:00","2025-07-10 03:59","183.184"
"""USME""","2025-07-10 02:00","2025-07-10 02:59","137.388"
"""USME""","2025-07-10 01:00","2025-07-10 01:59","148.837"
"""USME""","2025-07-10 00:00","2025-07-10 00:59","206.082"
"""USME""","2025-07-09 23:00","2025-07-09 23:59","400.715"
"""USME""","2025-07-09 22:00","2025-07-09 22:59","503.756"
"""USME""","2025-07-09 21:00","2025-07-09 21:59","721.287"
"""USME""","2025-07-09 20:00","2025-07-09 20:59","629.695"
"""USME""","2025-07-09 19:00","2025-07-09 19:59","755.634"
"""USME""","2025-07-09 18:00","2025-07-09 18:59","526.654"
"""USME""","2025-07-09 17:00","2025-07-09 17:59","435.062"
"""USME""","2025-07-09 16:00","2025-07-09 16:59","366.368"
"""USME""","2025-07-09 15:00","2025-07-09 15:59","412.164"
"""USME""","2025-07-09 14:00","2025-07-09 14:59","332.021"
"""USME""","2025-07-09 13:00","2025-07-09 13:59","354.919"
"""USME""","2025-07-09 12:00","2025-07-09 12:59","320.572"
"""USME""","2025-07-09 11:00","2025-07-09 11:59","400.715"
"""USME""","2025-07-09 10:00","2025-07-09 10:59","332.021"
"""USME""","2025-07-09 09:00","2025-07-09 09:59","320.572"
"""USME""","2025-07-09 08:00","2025-07-09 08:59","366.368"
"""USME""","2025-07-09 07:00","2025-07-09 07:59","572.45"
"""USME""","2025-07-09 06:00","2025-07-09 06:59","515.205"
"""USME""","2025-07-09 05:00","2025-07-09 05:59","561.001"
"""USME""","2025-07-09 04:00","2025-07-09 04:59","286.225"
"""USME""","2025-07-09 03:00","2025-07-09 03:59","217.531"
"""USME""","2025-07-09 02:00","2025-07-09 02:59","251.878"
"""USME""","2025-07-09 01:00","2025-07-09 01:59","286.225"
"""USME""","2025-07-09 00:00","2025-07-09 00:59","332.021"
"""USME""","2025-07-08 23:00","2025-07-08 23:59","400.715"
"""USME""","2025-07-08 22:00","2025-07-08 22:59","469.409"
"""USME""","2025-07-08 21:00","2025-07-08 21:59","652.593"
"""USME""","2025-07-08 20:00","2025-07-08 20:59","709.838"
"""USME""","2025-07-08 19:00","2025-07-08 19:59","938.818"
"""USME""","2025-07-08 18:00","2025-07-08 18:59","1007.512"
"""USME""","2025-07-08 17:00","2025-07-08 17:59","835.777"
"""USME""","2025-07-08 16:00","2025-07-08 16:59","721.287"
"""USME""","2025-07-08 15:00","2025-07-08 15:59","675.491"
"""USME""","2025-07-08 14:00","2025-07-08 14:59","332.021"
"""USME""","2025-07-08 13:00","2025-07-08 13:59","309.123"
"""USME""","2025-07-08 12:00","2025-07-08 12:59","274.776"
"""USME""","2025-07-08 11:00","2025-07-08 11:59","240.429"
"""USME""","2025-07-08 10:00","2025-07-08 10:59","320.572"
"""USME""","2025-07-08 08:00","2025-07-08 08:59","354.919"
"""USME""","2025-07-08 07:00","2025-07-08 07:59","480.858"
"""USME""","2025-07-08 06:00","2025-07-08 06:59","709.838"
"""USME""","2025-07-08 05:00","2025-07-08 05:59","583.899"
"""USME""","2025-07-08 04:00","2025-07-08 04:59","263.327"
"""USME""","2025-07-08 03:00","2025-07-08 03:59","183.184"
"""USME""","2025-07-08 02:00","2025-07-08 02:59","171.735"
"""USME""","2025-07-08 01:00","2025-07-08 01:59","194.633"
"""USME""","2025-07-08 00:00","2025-07-08 00:59","194.633"
"""USME""","2025-07-07 23:00","2025-07-07 23:59","240.429"
"""USME""","2025-07-07 22:00","2025-07-07 22:59","240.429"
"""USME""","2025-07-07 21:00","2025-07-07 21:59","332.021"
"""USME""","2025-07-07 20:00","2025-07-07 20:59","652.593"
"""USME""","2025-07-07 19:00","2025-07-07 19:59","366.368"
"""USME""","2025-07-07 18:00","2025-07-07 18:59","240.429"
"""USME""","2025-07-07 17:00","2025-07-07 17:59","366.368"
"""USME""","2025-07-07 16:00","2025-07-07 16:59","183.184"
"""USME""","2025-07-07 15:00","2025-07-07 15:59","217.531"
"""USME""","2025-07-07 14:00","2025-07-07 14:59","228.98"
"""USME""","2025-07-07 13:00","2025-07-07 13:59","240.429"
"""USME""","2025-07-07 12:00","2025-07-07 12:59","251.878"
"""USME""","2025-07-07 11:00","2025-07-07 11:59","309.123"
"""USME""","2025-07-07 10:00","2025-07-07 10:59","343.47"
"""USME""","2025-07-07 09:00","2025-07-07 09:59","286.225"
"""USME""","2025-07-07 08:00","2025-07-07 08:59","251.878"
"""USME""","2025-07-07 07:00","2025-07-07 07:59","389.266"
"""USME""","2025-07-07 06:00","2025-07-07 06:59","904.471"
"""USME""","2025-07-07 05:00","2025-07-07 05:59","526.654"
"""USME""","2025-07-07 04:00","2025-07-07 04:59","366.368"
"""USME""","2025-07-07 03:00","2025-07-07 03:59","343.47"
"""USME""","2025-07-07 02:00","2025-07-07 02:59","412.164"
"""USME""","2025-07-07 01:00","2025-07-07 01:59","297.674"
"""USME""","2025-07-07 00:00","2025-07-07 00:59","228.98"
"""USME""","2025-07-06 23:00","2025-07-06 23:59","297.674"
"""USME""","2025-07-06 22:00","2025-07-06 22:59","423.613"
"""USME""","2025-07-06 21:00","2025-07-06 21:59","561.001"
"""USME""","2025-07-06 20:00","2025-07-06 20:59","698.389"
"""USME""","2025-07-06 19:00","2025-07-06 19:59","778.532"
"""USME""","2025-07-06 18:00","2025-07-06 18:59","686.94"
"""USME""","2025-07-06 17:00","2025-07-06 17:59","1018.961"
"""USME""","2025-07-06 16:00","2025-07-06 16:59","721.287"
"""USME""","2025-07-06 15:00","2025-07-06 15:59","480.858"
"""USME""","2025-07-06 14:00","2025-07-06 14:59","389.266"
"""USME""","2025-07-06 13:00","2025-07-06 13:59","354.919"
"""USME""","2025-07-06 12:00","2025-07-06 12:59","332.021"
"""USME""","2025-07-06 11:00","2025-07-06 11:59","183.184"
"""USME""","2025-07-06 10:00","2025-07-06 10:59","320.572"
"""USME""","2025-07-06 09:00","2025-07-06 09:59","320.572"
"""USME""","2025-07-06 08:00","2025-07-06 08:59","332.021"
"""USME""","2025-07-06 07:00","2025-07-06 07:59","332.021"
"""USME""","2025-07-06 06:00","2025-07-06 06:59","343.47"
"""USME""","2025-07-06 05:00","2025-07-06 05:59","263.327"
"""USME""","2025-07-06 04:00","2025-07-06 04:59","263.327"
"""USME""","2025-07-06 03:00","2025-07-06 03:59","263.327"
"""USME""","2025-07-06 02:00","2025-07-06 02:59","309.123"
"""USME""","2025-07-06 01:00","2025-07-06 01:59","263.327"
"""USME""","2025-07-06 00:00","2025-07-06 00:59","263.327"
"""USME""","2025-07-05 23:00","2025-07-05 23:59","297.674"
"""USME""","2025-07-05 22:00","2025-07-05 22:59","366.368"
"""USME""","2025-07-05 21:00","2025-07-05 21:59","755.634"
"""USME""","2025-07-05 20:00","2025-07-05 20:59","572.45"
"""USME""","2025-07-05 19:00","2025-07-05 19:59","343.47"
"""USME""","2025-07-05 18:00","2025-07-05 18:59","400.715"
"""USME""","2025-07-05 17:00","2025-07-05 17:59","595.348"
"""USME""","2025-07-05 16:00","2025-07-05 16:59","435.062"
"""USME""","2025-07-05 15:00","2025-07-05 15:59","354.919"
"""USME""","2025-07-05 14:00","2025-07-05 14:59","309.123"
"""USME""","2025-07-05 13:00","2025-07-05 13:59","217.531"
"""USME""","2025-07-05 12:00","2025-07-05 12:59","228.98"
"""USME""","2025-07-05 11:00","2025-07-05 11:59","297.674"
"""USME""","2025-07-05 10:00","2025-07-05 10:59","343.47"
"""USME""","2025-07-05 09:00","2025-07-05 09:59","412.164"
"""USME""","2025-07-05 08:00","2025-07-05 08:59","549.552"
"""USME""","2025-07-05 07:00","2025-07-05 07:59","572.45"
"""USME""","2025-07-05 06:00","2025-07-05 06:59","606.797"
"""USME""","2025-07-05 05:00","2025-07-05 05:59","503.756"
"""USME""","2025-07-05 04:00","2025-07-05 04:59","377.817"
"""USME""","2025-07-05 03:00","2025-07-05 03:59","228.98"
"""USME""","2025-07-05 02:00","2025-07-05 02:59","217.531"
"""USME""","2025-07-05 01:00","2025-07-05 01:59","263.327"
"""USME""","2025-07-05 00:00","2025-07-05 00:59","297.674"
"""USME""","2025-07-04 23:00","2025-07-04 23:59","343.47"
"""USME""","2025-07-04 22:00","2025-07-04 22:59","297.674"
"""USME""","2025-07-04 21:00","2025-07-04 21:59","526.654"
"""USME""","2025-07-04 20:00","2025-07-04 20:59","744.185"
"""USME""","2025-07-04 19:00","2025-07-04 19:59","686.94"
"""USME""","2025-07-04 18:00","2025-07-04 18:59","561.001"
"""USME""","2025-07-04 17:00","2025-07-04 17:59","377.817"
"""USME""","2025-07-04 16:00","2025-07-04 16:59","228.98"
"""USME""","2025-07-04 15:00","2025-07-04 15:59","354.919"
"""USME""","2025-07-04 14:00","2025-07-04 14:59","251.878"
"""USME""","2025-07-04 13:00","2025-07-04 13:59","206.082"
"""USME""","2025-07-04 12:00","2025-07-04 12:59","206.082"
"""USME""","2025-07-04 11:00","2025-07-04 11:59","148.837"
"""USME""","2025-07-04 10:00","2025-07-04 10:59","206.082"
"""USME""","2025-07-04 09:00","2025-07-04 09:59","251.878"
"""USME""","2025-07-04 08:00","2025-07-04 08:59","354.919"
"""USME""","2025-07-04 07:00","2025-07-04 07:59","572.45"
"""USME""","2025-07-04 06:00","2025-07-04 06:59","595.348"
"""USME""","2025-07-04 05:00","2025-07-04 05:59","469.409"
"""USME""","2025-07-04 04:00","2025-07-04 04:59","274.776"
"""USME""","2025-07-04 03:00","2025-07-04 03:59","194.633"
"""USME""","2025-07-04 02:00","2025-07-04 02:59","171.735"
"""USME""","2025-07-04 01:00","2025-07-04 01:59","160.286"
"""USME""","2025-07-04 00:00","2025-07-04 00:59","194.633"
"""USME""","2025-07-03 23:00","2025-07-03 23:59","320.572"
"""USME""","2025-07-03 22:00","2025-07-03 22:59","561.001"
"""USME""","2025-07-03 21:00","2025-07-03 21:59","698.389"
"""USME""","2025-07-03 20:00","2025-07-03 20:59","698.389"
"""USME""","2025-07-03 19:00","2025-07-03 19:59","618.246"
"""USME""","2025-07-03 18:00","2025-07-03 18:59","492.307"
"""USME""","2025-07-03 17:00","2025-07-03 17:59","480.858"
"""USME""","2025-07-03 16:00","2025-07-03 16:59","389.266"
"""USME""","2025-07-03 15:00","2025-07-03 15:59","309.123"
"""USME""","2025-07-03 14:00","2025-07-03 14:59","309.123"
"""USME""","2025-07-03 13:00","2025-07-03 13:59","320.572"
"""USME""","2025-07-03 12:00","2025-07-03 12:59","297.674"
"""USME""","2025-07-03 11:00","2025-07-03 11:59","354.919"
"""USME""","2025-07-03 10:00","2025-07-03 10:59","515.205"
"""USME""","2025-07-03 09:00","2025-07-03 09:59","435.062"
"""USME""","2025-07-03 08:00","2025-07-03 08:59","389.266"
"""USME""","2025-07-03 07:00","2025-07-03 07:59","492.307"
"""USME""","2025-07-03 06:00","2025-07-03 06:59","389.266"
"""USME""","2025-07-03 05:00","2025-07-03 05:59","343.47"
"""USME""","2025-07-03 04:00","2025-07-03 04:59","251.878"
"""USME""","2025-07-03 03:00","2025-07-03 03:59","206.082"
"""USME""","2025-07-03 02:00","2025-07-03 02:59","217.531"
"""USME""","2025-07-03 01:00","2025-07-03 01:59","228.98"
"""USME""","2025-07-03 00:00","2025-07-03 00:59","217.531"
"""USME""","2025-07-02 23:00","2025-07-02 23:59","217.531"
"""USME""","2025-07-02 22:00","2025-07-02 22:59","206.082"
"""USME""","2025-07-02 21:00","2025-07-02 21:59","320.572"
"""USME""","2025-07-02 20:00","2025-07-02 20:59","286.225"
"""USME""","2025-07-02 19:00","2025-07-02 19:59","789.981"
"""USME""","2025-07-02 18:00","2025-07-02 18:59","698.389"
"""USME""","2025-07-02 17:00","2025-07-02 17:59","732.736"
"""USME""","2025-07-02 16:00","2025-07-02 16:59","354.919"
"""USME""","2025-07-02 15:00","2025-07-02 15:59","217.531"
"""USME""","2025-07-02 14:00","2025-07-02 14:59","251.878"
"""USME""","2025-07-02 13:00","2025-07-02 13:59","297.674"
"""USME""","2025-07-02 12:00","2025-07-02 12:59","240.429"
"""USME""","2025-07-02 11:00","2025-07-02 11:59","274.776"
"""USME""","2025-07-02 10:00","2025-07-02 10:59","251.878"
"""USME""","2025-07-02 09:00","2025-07-02 09:59","274.776"
"""USME""","2025-07-02 08:00","2025-07-02 08:59","274.776"
"""USME""","2025-07-02 07:00","2025-07-02 07:59","297.674"
"""USME""","2025-07-02 06:00","2025-07-02 06:59","457.96"
"""USME""","2025-07-02 05:00","2025-07-02 05:59","332.021"
"""USME""","2025-07-02 04:00","2025-07-02 04:59","206.082"
"""USME""","2025-07-02 03:00","2025-07-02 03:59","217.531"
"""USME""","2025-07-02 02:00","2025-07-02 02:59","160.286"
"""USME""","2025-07-02 01:00","2025-07-02 01:59","206.082"
"""USME""","2025-07-02 00:00","2025-07-02 00:59","228.98"
"""USME""","2025-07-01 23:00","2025-07-01 23:59","332.021"
"""USME""","2025-07-01 22:00","2025-07-01 22:59","354.919"
"""USME""","2025-07-01 21:00","2025-07-01 21:59","412.164"
"""USME""","2025-07-01 20:00","2025-07-01 20:59","377.817"
"""USME""","2025-07-01 19:00","2025-07-01 19:59","457.96"
"""USME""","2025-07-01 18:00","2025-07-01 18:59","435.062"
"""USME""","2025-07-01 17:00","2025-07-01 17:59","400.715"
"""USME""","2025-07-01 16:00","2025-07-01 16:59","457.96"
"""USME""","2025-07-01 15:00","2025-07-01 15:59","412.164"
"""USME""","2025-07-01 14:00","2025-07-01 14:59","503.756"
"""USME""","2025-07-01 13:00","2025-07-01 13:59","400.715"
"""USME""","2025-07-01 12:00","2025-07-01 12:59","366.368"
"""USME""","2025-07-01 11:00","2025-07-01 11:59","228.98"
"""USME""","2025-07-01 07:00","2025-07-01 07:59","1557.064"
"""USME""","2025-07-01 06:00","2025-07-01 06:59","503.756"
"""USME""","2025-07-01 05:00","2025-07-01 05:59","377.817"
"""USME""","2025-07-01 04:00","2025-07-01 04:59","309.123"
"""USME""","2025-07-01 03:00","2025-07-01 03:59","309.123"
"""USME""","2025-07-01 02:00","2025-07-01 02:59","320.572"
"""USME""","2025-07-01 01:00","2025-07-01 01:59","354.919"
"""USME""","2025-07-01 00:00","2025-07-01 00:59","389.266"
"""USME""","2025-06-30 23:00","2025-06-30 23:59","435.062"
"""USME""","2025-06-30 22:00","2025-06-30 22:59","469.409"
"""USME""","2025-06-30 21:00","2025-06-30 21:59","469.409"
"""USME""","2025-06-30 20:00","2025-06-30 20:59","583.899"
"""USME""","2025-06-30 19:00","2025-06-30 19:59","641.144"
"""USME""","2025-06-30 18:00","2025-06-30 18:59","583.899"
"""USME""","2025-06-30 17:00","2025-06-30 17:59","469.409"
"""USME""","2025-06-30 16:00","2025-06-30 16:59","366.368"
"""USME""","2025-06-30 15:00","2025-06-30 15:59","366.368"
"""USME""","2025-06-30 14:00","2025-06-30 14:59","354.919"
"""USME""","2025-06-30 13:00","2025-06-30 13:59","366.368"
"""USME""","2025-06-30 12:00","2025-06-30 12:59","343.47"
"""USME""","2025-06-30 11:00","2025-06-30 11:59","309.123"
"""USME""","2025-06-30 10:00","2025-06-30 10:59","286.225"
"""USME""","2025-06-30 09:00","2025-06-30 09:59","274.776"
"""USME""","2025-06-30 08:00","2025-06-30 08:59","274.776"
"""USME""","2025-06-30 07:00","2025-06-30 07:59","263.327"
"""USME""","2025-06-30 06:00","2025-06-30 06:59","240.429"
"""USME""","2025-06-30 05:00","2025-06-30 05:59","251.878"
"""USME""","2025-06-30 04:00","2025-06-30 04:59","286.225"
"""USME""","2025-06-30 03:00","2025-06-30 03:59","320.572"
"""USME""","2025-06-30 02:00","2025-06-30 02:59","354.919"
"""USME""","2025-06-30 01:00","2025-06-30 01:59","423.613"
"""USME""","2025-06-30 00:00","2025-06-30 00:59","400.715"
"""USME""","2025-06-29 23:00","2025-06-29 23:59","366.368"
"""USME""","2025-06-29 22:00","2025-06-29 22:59","457.96"
"""USME""","2025-06-29 21:00","2025-06-29 21:59","526.654"
"""USME""","2025-06-29 20:00","2025-06-29 20:59","595.348"
"""USME""","2025-06-29 19:00","2025-06-29 19:59","709.838"
