"Estacion","Fecha inicial","Fecha final","SO2"
"""USME""","2025-07-13 19:00","2025-07-13 19:59","3.404"
"""USME""","2025-07-13 18:00","2025-07-13 18:59","25.4"
"""USME""","2025-07-13 17:00","2025-07-13 17:59","17.545"
"""USME""","2025-07-13 16:00","2025-07-13 16:59","12.831"
"""USME""","2025-07-13 15:00","2025-07-13 15:59","9.165"
"""USME""","2025-07-13 14:00","2025-07-13 14:59","8.118"
"""USME""","2025-07-13 13:00","2025-07-13 13:59","9.689"
"""USME""","2025-07-13 12:00","2025-07-13 12:59","6.285"
"""USME""","2025-07-13 11:00","2025-07-13 11:59","3.404"
"""USME""","2025-07-13 10:00","2025-07-13 10:59","3.404"
"""USME""","2025-07-13 09:00","2025-07-13 09:59","11.26"
"""USME""","2025-07-13 08:00","2025-07-13 08:59","9.427"
"""USME""","2025-07-13 07:00","2025-07-13 07:59","8.641"
"""USME""","2025-07-13 06:00","2025-07-13 06:59","3.142"
"""USME""","2025-07-13 05:00","2025-07-13 05:59","3.404"
"""USME""","2025-07-13 04:00","2025-07-13 04:59","12.307"
"""USME""","2025-07-13 03:00","2025-07-13 03:59","8.38"
"""USME""","2025-07-13 02:00","2025-07-13 02:59","10.998"
"""USME""","2025-07-13 01:00","2025-07-13 01:59","2.88"
"""USME""","2025-07-13 00:00","2025-07-13 00:59","2.619"
"""USME""","2025-07-12 23:00","2025-07-12 23:59","5.499"
"""USME""","2025-07-12 22:00","2025-07-12 22:59","15.45"
"""USME""","2025-07-12 21:00","2025-07-12 21:59","13.879"
"""USME""","2025-07-12 20:00","2025-07-12 20:59","1.309"
"""USME""","2025-07-12 18:00","2025-07-12 18:59","5.499"
"""USME""","2025-07-12 17:00","2025-07-12 17:59","11.784"
"""USME""","2025-07-12 16:00","2025-07-12 16:59","9.165"
"""USME""","2025-07-12 15:00","2025-07-12 15:59","8.118"
"""USME""","2025-07-12 14:00","2025-07-12 14:59","9.689"
"""USME""","2025-07-12 13:00","2025-07-12 13:59","3.666"
"""USME""","2025-07-12 12:00","2025-07-12 12:59","1.309"
"""USME""","2025-07-12 11:00","2025-07-12 11:59","1.833"
"""USME""","2025-07-12 10:00","2025-07-12 10:59","10.213"
"""USME""","2025-07-12 09:00","2025-07-12 09:59","7.594"
"""USME""","2025-07-12 08:00","2025-07-12 08:59","2.357"
"""USME""","2025-07-12 07:00","2025-07-12 07:59","4.452"
"""USME""","2025-07-12 06:00","2025-07-12 06:59","4.713"
"""USME""","2025-07-12 05:00","2025-07-12 05:59","8.641"
"""USME""","2025-07-12 04:00","2025-07-12 04:59","6.285"
"""USME""","2025-07-12 03:00","2025-07-12 03:59","17.283"
"""USME""","2025-07-12 02:00","2025-07-12 02:59","20.163"
"""USME""","2025-07-12 01:00","2025-07-12 01:59","15.45"
"""USME""","2025-07-12 00:00","2025-07-12 00:59","11.26"
"""USME""","2025-07-11 23:00","2025-07-11 23:59","12.569"
"""USME""","2025-07-11 22:00","2025-07-11 22:59","12.831"
"""USME""","2025-07-11 21:00","2025-07-11 21:59","7.594"
"""USME""","2025-07-11 20:00","2025-07-11 20:59","14.664"
"""USME""","2025-07-11 19:00","2025-07-11 19:59","3.928"
"""USME""","2025-07-11 18:00","2025-07-11 18:59","6.546"
"""USME""","2025-07-11 17:00","2025-07-11 17:59","9.689"
"""USME""","2025-07-11 16:00","2025-07-11 16:59","15.973"
"""USME""","2025-07-11 15:00","2025-07-11 15:59","9.689"
"""USME""","2025-07-11 14:00","2025-07-11 14:59","6.023"
"""USME""","2025-07-11 13:00","2025-07-11 13:59","3.142"
"""USME""","2025-07-11 12:00","2025-07-11 12:59","8.118"
"""USME""","2025-07-11 11:00","2025-07-11 11:59","7.332"
"""USME""","2025-07-11 10:00","2025-07-11 10:59","3.666"
"""USME""","2025-07-11 09:00","2025-07-11 09:59","4.19"
"""USME""","2025-07-11 08:00","2025-07-11 08:59","2.619"
"""USME""","2025-07-11 07:00","2025-07-11 07:59","7.856"
"""USME""","2025-07-11 06:00","2025-07-11 06:59","7.07"
"""USME""","2025-07-11 05:00","2025-07-11 05:59","4.19"
"""USME""","2025-07-11 04:00","2025-07-11 04:59","6.285"
"""USME""","2025-07-11 03:00","2025-07-11 03:59","4.975"
"""USME""","2025-07-11 02:00","2025-07-11 02:59","10.998"
"""USME""","2025-07-11 01:00","2025-07-11 01:59","4.19"
"""USME""","2025-07-11 00:00","2025-07-11 00:59","9.165"
"""USME""","2025-07-10 23:00","2025-07-10 23:59","2.095"
"""USME""","2025-07-10 22:00","2025-07-10 22:59","3.404"
"""USME""","2025-07-10 21:00","2025-07-10 21:59","6.546"
"""USME""","2025-07-10 20:00","2025-07-10 20:59","14.14"
"""USME""","2025-07-10 19:00","2025-07-10 19:59","6.808"
"""USME""","2025-07-10 18:00","2025-07-10 18:59","5.499"
"""USME""","2025-07-10 17:00","2025-07-10 17:59","7.07"
"""USME""","2025-07-10 16:00","2025-07-10 16:59","8.903"
"""USME""","2025-07-10 15:00","2025-07-10 15:59","9.951"
"""USME""","2025-07-10 14:00","2025-07-10 14:59","11.26"
"""USME""","2025-07-10 13:00","2025-07-10 13:59","8.38"
"""USME""","2025-07-10 12:00","2025-07-10 12:59","8.38"
"""USME""","2025-07-10 11:00","2025-07-10 11:59","12.831"
"""USME""","2025-07-10 10:00","2025-07-10 10:59","9.689"
"""USME""","2025-07-10 09:00","2025-07-10 09:59","6.285"
"""USME""","2025-07-10 08:00","2025-07-10 08:59","15.188"
"""USME""","2025-07-10 07:00","2025-07-10 07:59","23.567"
"""USME""","2025-07-10 06:00","2025-07-10 06:59","12.831"
"""USME""","2025-07-10 05:00","2025-07-10 05:59","8.903"
"""USME""","2025-07-10 04:00","2025-07-10 04:59","7.594"
"""USME""","2025-07-10 03:00","2025-07-10 03:59","13.879"
"""USME""","2025-07-10 02:00","2025-07-10 02:59","16.759"
"""USME""","2025-07-10 01:00","2025-07-10 01:59","4.713"
"""USME""","2025-07-09 23:00","2025-07-09 23:59","1.309"
"""USME""","2025-07-09 22:00","2025-07-09 22:59","2.095"
"""USME""","2025-07-09 21:00","2025-07-09 21:59","3.404"
"""USME""","2025-07-09 20:00","2025-07-09 20:59","6.808"
"""USME""","2025-07-09 19:00","2025-07-09 19:59","3.928"
"""USME""","2025-07-09 18:00","2025-07-09 18:59","8.118"
"""USME""","2025-07-09 17:00","2025-07-09 17:59","13.355"
"""USME""","2025-07-09 16:00","2025-07-09 16:59","5.499"
"""USME""","2025-07-09 15:00","2025-07-09 15:59","3.928"
"""USME""","2025-07-09 14:00","2025-07-09 14:59","10.474"
"""USME""","2025-07-09 13:00","2025-07-09 13:59","7.332"
"""USME""","2025-07-09 12:00","2025-07-09 12:59","7.332"
"""USME""","2025-07-09 11:00","2025-07-09 11:59","4.452"
"""USME""","2025-07-09 10:00","2025-07-09 10:59","7.594"
"""USME""","2025-07-09 09:00","2025-07-09 09:59","11.522"
"""USME""","2025-07-09 08:00","2025-07-09 08:59","13.617"
"""USME""","2025-07-09 07:00","2025-07-09 07:59","4.713"
"""USME""","2025-07-09 06:00","2025-07-09 06:59","9.427"
"""USME""","2025-07-09 05:00","2025-07-09 05:59","4.452"
"""USME""","2025-07-09 04:00","2025-07-09 04:59","3.928"
"""USME""","2025-07-09 03:00","2025-07-09 03:59","19.901"
"""USME""","2025-07-09 02:00","2025-07-09 02:59","12.046"
"""USME""","2025-07-09 01:00","2025-07-09 01:59","1.047"
"""USME""","2025-07-08 23:00","2025-07-08 23:59","1.047"
"""USME""","2025-07-08 22:00","2025-07-08 22:59","1.309"
"""USME""","2025-07-08 21:00","2025-07-08 21:59","1.571"
"""USME""","2025-07-08 20:00","2025-07-08 20:59","1.571"
"""USME""","2025-07-08 19:00","2025-07-08 19:59","1.833"
"""USME""","2025-07-08 18:00","2025-07-08 18:59","4.975"
"""USME""","2025-07-08 17:00","2025-07-08 17:59","1.833"
"""USME""","2025-07-08 16:00","2025-07-08 16:59","2.88"
"""USME""","2025-07-08 15:00","2025-07-08 15:59","9.427"
"""USME""","2025-07-08 14:00","2025-07-08 14:59","16.497"
"""USME""","2025-07-08 13:00","2025-07-08 13:59","10.736"
"""USME""","2025-07-08 12:00","2025-07-08 12:59","7.332"
"""USME""","2025-07-08 11:00","2025-07-08 11:59","5.499"
"""USME""","2025-07-08 07:00","2025-07-08 07:59","1.571"
"""USME""","2025-07-08 06:00","2025-07-08 06:59","2.095"
"""USME""","2025-07-08 05:00","2025-07-08 05:59","2.88"
"""USME""","2025-07-08 04:00","2025-07-08 04:59","6.808"
"""USME""","2025-07-08 03:00","2025-07-08 03:59","9.165"
"""USME""","2025-07-08 02:00","2025-07-08 02:59","2.619"
"""USME""","2025-07-08 01:00","2025-07-08 01:59","9.427"
"""USME""","2025-07-08 00:00","2025-07-08 00:59","21.734"
"""USME""","2025-07-07 23:00","2025-07-07 23:59","25.924"
"""USME""","2025-07-07 22:00","2025-07-07 22:59","52.11"
"""USME""","2025-07-07 21:00","2025-07-07 21:59","29.852"
"""USME""","2025-07-07 20:00","2025-07-07 20:59","22.52"
"""USME""","2025-07-07 19:00","2025-07-07 19:59","32.471"
"""USME""","2025-07-07 18:00","2025-07-07 18:59","24.353"
"""USME""","2025-07-07 17:00","2025-07-07 17:59","12.831"
"""USME""","2025-07-07 16:00","2025-07-07 16:59","10.998"
"""USME""","2025-07-07 15:00","2025-07-07 15:59","8.641"
"""USME""","2025-07-07 14:00","2025-07-07 14:59","9.427"
"""USME""","2025-07-07 13:00","2025-07-07 13:59","9.165"
"""USME""","2025-07-07 12:00","2025-07-07 12:59","6.546"
"""USME""","2025-07-07 11:00","2025-07-07 11:59","6.023"
"""USME""","2025-07-07 10:00","2025-07-07 10:59","3.142"
"""USME""","2025-07-07 09:00","2025-07-07 09:59","10.736"
"""USME""","2025-07-07 08:00","2025-07-07 08:59","5.237"
"""USME""","2025-07-07 07:00","2025-07-07 07:59","5.237"
"""USME""","2025-07-07 06:00","2025-07-07 06:59","14.926"
"""USME""","2025-07-07 05:00","2025-07-07 05:59","11.784"
"""USME""","2025-07-07 04:00","2025-07-07 04:59","10.474"
"""USME""","2025-07-07 03:00","2025-07-07 03:59","5.237"
"""USME""","2025-07-07 02:00","2025-07-07 02:59","5.499"
"""USME""","2025-07-07 01:00","2025-07-07 01:59","7.07"
"""USME""","2025-07-07 00:00","2025-07-07 00:59","11.26"
"""USME""","2025-07-06 23:00","2025-07-06 23:59","21.211"
"""USME""","2025-07-06 22:00","2025-07-06 22:59","3.928"
"""USME""","2025-07-06 21:00","2025-07-06 21:59","2.357"
"""USME""","2025-07-06 20:00","2025-07-06 20:59","2.619"
"""USME""","2025-07-06 19:00","2025-07-06 19:59","5.237"
"""USME""","2025-07-06 18:00","2025-07-06 18:59","7.07"
"""USME""","2025-07-06 17:00","2025-07-06 17:59","3.404"
"""USME""","2025-07-06 16:00","2025-07-06 16:59","11.784"
"""USME""","2025-07-06 15:00","2025-07-06 15:59","9.951"
"""USME""","2025-07-06 14:00","2025-07-06 14:59","10.474"
"""USME""","2025-07-06 13:00","2025-07-06 13:59","7.07"
"""USME""","2025-07-06 12:00","2025-07-06 12:59","5.237"
"""USME""","2025-07-06 11:00","2025-07-06 11:59","4.452"
"""USME""","2025-07-06 10:00","2025-07-06 10:59","4.19"
"""USME""","2025-07-06 09:00","2025-07-06 09:59","3.404"
"""USME""","2025-07-06 08:00","2025-07-06 08:59","2.357"
"""USME""","2025-07-06 07:00","2025-07-06 07:59","3.404"
"""USME""","2025-07-06 06:00","2025-07-06 06:59","4.452"
"""USME""","2025-07-06 05:00","2025-07-06 05:59","3.928"
"""USME""","2025-07-06 04:00","2025-07-06 04:59","3.666"
"""USME""","2025-07-06 03:00","2025-07-06 03:59","5.499"
"""USME""","2025-07-06 02:00","2025-07-06 02:59","8.38"
"""USME""","2025-07-06 01:00","2025-07-06 01:59","23.306"
"""USME""","2025-07-06 00:00","2025-07-06 00:59","25.924"
"""USME""","2025-07-05 23:00","2025-07-05 23:59","38.493"
"""USME""","2025-07-05 22:00","2025-07-05 22:59","23.567"
"""USME""","2025-07-05 21:00","2025-07-05 21:59","13.617"
"""USME""","2025-07-05 20:00","2025-07-05 20:59","13.879"
"""USME""","2025-07-05 19:00","2025-07-05 19:59","1.833"
"""USME""","2025-07-05 18:00","2025-07-05 18:59","2.095"
"""USME""","2025-07-05 17:00","2025-07-05 17:59","1.571"
"""USME""","2025-07-05 16:00","2025-07-05 16:59","4.19"
"""USME""","2025-07-05 15:00","2025-07-05 15:59","3.666"
"""USME""","2025-07-05 14:00","2025-07-05 14:59","5.237"
"""USME""","2025-07-05 13:00","2025-07-05 13:59","5.237"
"""USME""","2025-07-05 12:00","2025-07-05 12:59","5.237"
"""USME""","2025-07-05 11:00","2025-07-05 11:59","6.023"
"""USME""","2025-07-05 10:00","2025-07-05 10:59","4.713"
"""USME""","2025-07-05 09:00","2025-07-05 09:59","2.88"
"""USME""","2025-07-05 08:00","2025-07-05 08:59","1.309"
"""USME""","2025-07-05 07:00","2025-07-05 07:59","2.357"
"""USME""","2025-07-05 06:00","2025-07-05 06:59","2.357"
"""USME""","2025-07-05 05:00","2025-07-05 05:59","2.095"
"""USME""","2025-07-05 04:00","2025-07-05 04:59","3.404"
"""USME""","2025-07-05 03:00","2025-07-05 03:59","4.19"
"""USME""","2025-07-05 02:00","2025-07-05 02:59","1.833"
"""USME""","2025-07-05 01:00","2025-07-05 01:59","2.357"
"""USME""","2025-07-05 00:00","2025-07-05 00:59","2.095"
"""USME""","2025-07-04 23:00","2025-07-04 23:59","9.427"
"""USME""","2025-07-04 22:00","2025-07-04 22:59","17.806"
"""USME""","2025-07-04 21:00","2025-07-04 21:59","3.404"
"""USME""","2025-07-04 20:00","2025-07-04 20:59","2.88"
"""USME""","2025-07-04 19:00","2025-07-04 19:59","2.357"
"""USME""","2025-07-04 18:00","2025-07-04 18:59","2.619"
"""USME""","2025-07-04 17:00","2025-07-04 17:59","7.332"
"""USME""","2025-07-04 16:00","2025-07-04 16:59","10.474"
"""USME""","2025-07-04 15:00","2025-07-04 15:59","3.928"
"""USME""","2025-07-04 14:00","2025-07-04 14:59","8.903"
"""USME""","2025-07-04 13:00","2025-07-04 13:59","7.594"
"""USME""","2025-07-04 12:00","2025-07-04 12:59","9.689"
"""USME""","2025-07-04 11:00","2025-07-04 11:59","7.07"
"""USME""","2025-07-04 10:00","2025-07-04 10:59","6.546"
"""USME""","2025-07-04 09:00","2025-07-04 09:59","6.023"
"""USME""","2025-07-04 08:00","2025-07-04 08:59","6.023"
"""USME""","2025-07-04 07:00","2025-07-04 07:59","2.88"
"""USME""","2025-07-04 06:00","2025-07-04 06:59","4.713"
"""USME""","2025-07-04 05:00","2025-07-04 05:59","8.641"
"""USME""","2025-07-04 04:00","2025-07-04 04:59","17.806"
"""USME""","2025-07-04 03:00","2025-07-04 03:59","5.237"
"""USME""","2025-07-04 02:00","2025-07-04 02:59","2.88"
"""USME""","2025-07-04 01:00","2025-07-04 01:59","4.975"
"""USME""","2025-07-04 00:00","2025-07-04 00:59","9.165"
"""USME""","2025-07-03 23:00","2025-07-03 23:59","8.903"
"""USME""","2025-07-03 22:00","2025-07-03 22:59","2.357"
"""USME""","2025-07-03 21:00","2025-07-03 21:59","2.357"
"""USME""","2025-07-03 20:00","2025-07-03 20:59","4.19"
"""USME""","2025-07-03 19:00","2025-07-03 19:59","11.26"
"""USME""","2025-07-03 18:00","2025-07-03 18:59","9.427"
"""USME""","2025-07-03 17:00","2025-07-03 17:59","5.761"
"""USME""","2025-07-03 16:00","2025-07-03 16:59","9.689"
"""USME""","2025-07-03 15:00","2025-07-03 15:59","9.951"
"""USME""","2025-07-03 14:00","2025-07-03 14:59","9.951"
"""USME""","2025-07-03 13:00","2025-07-03 13:59","9.165"
"""USME""","2025-07-03 12:00","2025-07-03 12:59","9.951"
"""USME""","2025-07-03 11:00","2025-07-03 11:59","4.713"
"""USME""","2025-07-03 10:00","2025-07-03 10:59","3.928"
"""USME""","2025-07-03 09:00","2025-07-03 09:59","3.928"
"""USME""","2025-07-03 08:00","2025-07-03 08:59","4.713"
"""USME""","2025-07-03 07:00","2025-07-03 07:59","3.142"
"""USME""","2025-07-03 06:00","2025-07-03 06:59","5.761"
"""USME""","2025-07-03 05:00","2025-07-03 05:59","7.332"
"""USME""","2025-07-03 04:00","2025-07-03 04:59","7.332"
"""USME""","2025-07-03 03:00","2025-07-03 03:59","7.856"
"""USME""","2025-07-03 02:00","2025-07-03 02:59","6.285"
"""USME""","2025-07-03 01:00","2025-07-03 01:59","4.19"
"""USME""","2025-07-03 00:00","2025-07-03 00:59","11.522"
"""USME""","2025-07-02 23:00","2025-07-02 23:59","13.617"
"""USME""","2025-07-02 22:00","2025-07-02 22:59","14.664"
"""USME""","2025-07-02 21:00","2025-07-02 21:59","13.093"
"""USME""","2025-07-02 20:00","2025-07-02 20:59","11.784"
"""USME""","2025-07-02 19:00","2025-07-02 19:59","6.023"
"""USME""","2025-07-02 18:00","2025-07-02 18:59","2.88"
"""USME""","2025-07-02 17:00","2025-07-02 17:59","4.452"
"""USME""","2025-07-02 16:00","2025-07-02 16:59","7.332"
"""USME""","2025-07-02 15:00","2025-07-02 15:59","9.165"
"""USME""","2025-07-02 14:00","2025-07-02 14:59","7.332"
"""USME""","2025-07-02 13:00","2025-07-02 13:59","9.427"
"""USME""","2025-07-02 12:00","2025-07-02 12:59","8.641"
"""USME""","2025-07-02 11:00","2025-07-02 11:59","8.38"
"""USME""","2025-07-02 10:00","2025-07-02 10:59","7.332"
"""USME""","2025-07-02 09:00","2025-07-02 09:59","11.26"
"""USME""","2025-07-02 08:00","2025-07-02 08:59","14.402"
"""USME""","2025-07-02 07:00","2025-07-02 07:59","11.784"
"""USME""","2025-07-02 06:00","2025-07-02 06:59","12.307"
"""USME""","2025-07-02 05:00","2025-07-02 05:59","10.998"
"""USME""","2025-07-02 04:00","2025-07-02 04:59","10.998"
"""USME""","2025-07-02 03:00","2025-07-02 03:59","5.761"
"""USME""","2025-07-02 02:00","2025-07-02 02:59","6.285"
"""USME""","2025-07-02 01:00","2025-07-02 01:59","2.619"
"""USME""","2025-07-02 00:00","2025-07-02 00:59","10.998"
"""USME""","2025-07-01 23:00","2025-07-01 23:59","2.357"
"""USME""","2025-07-01 22:00","2025-07-01 22:59","6.546"
"""USME""","2025-07-01 21:00","2025-07-01 21:59","17.021"
"""USME""","2025-07-01 20:00","2025-07-01 20:59","12.831"
"""USME""","2025-07-01 19:00","2025-07-01 19:59","13.879"
"""USME""","2025-07-01 18:00","2025-07-01 18:59","15.188"
"""USME""","2025-07-01 17:00","2025-07-01 17:59","10.998"
"""USME""","2025-07-01 16:00","2025-07-01 16:59","4.19"
"""USME""","2025-07-01 15:00","2025-07-01 15:59","3.404"
"""USME""","2025-07-01 14:00","2025-07-01 14:59","3.404"
"""USME""","2025-07-01 13:00","2025-07-01 13:59","6.285"
"""USME""","2025-07-01 12:00","2025-07-01 12:59","6.546"
"""USME""","2025-07-01 11:00","2025-07-01 11:59","6.808"
"""USME""","2025-07-01 10:00","2025-07-01 10:59","5.237"
"""USME""","2025-07-01 09:00","2025-07-01 09:59","9.689"
"""USME""","2025-07-01 07:00","2025-07-01 07:59","7.594"
"""USME""","2025-07-01 06:00","2025-07-01 06:59","4.19"
"""USME""","2025-07-01 05:00","2025-07-01 05:59","4.19"
"""USME""","2025-07-01 04:00","2025-07-01 04:59","5.499"
"""USME""","2025-07-01 03:00","2025-07-01 03:59","9.165"
"""USME""","2025-07-01 02:00","2025-07-01 02:59","4.452"
"""USME""","2025-07-01 01:00","2025-07-01 01:59","6.285"
"""USME""","2025-07-01 00:00","2025-07-01 00:59","8.641"
"""USME""","2025-06-30 23:00","2025-06-30 23:59","4.713"
"""USME""","2025-06-30 22:00","2025-06-30 22:59","8.118"
"""USME""","2025-06-30 21:00","2025-06-30 21:59","14.926"
"""USME""","2025-06-30 20:00","2025-06-30 20:59","24.877"
"""USME""","2025-06-30 19:00","2025-06-30 19:59","14.664"
"""USME""","2025-06-30 18:00","2025-06-30 18:59","9.951"
"""USME""","2025-06-30 17:00","2025-06-30 17:59","14.14"
"""USME""","2025-06-30 16:00","2025-06-30 16:59","10.474"
"""USME""","2025-06-30 15:00","2025-06-30 15:59","8.118"
"""USME""","2025-06-30 14:00","2025-06-30 14:59","8.118"
"""USME""","2025-06-30 13:00","2025-06-30 13:59","8.38"
"""USME""","2025-06-30 12:00","2025-06-30 12:59","7.856"
"""USME""","2025-06-30 11:00","2025-06-30 11:59","6.285"
"""USME""","2025-06-30 10:00","2025-06-30 10:59","6.546"
"""USME""","2025-06-30 09:00","2025-06-30 09:59","8.903"
"""USME""","2025-06-30 08:00","2025-06-30 08:59","9.427"
"""USME""","2025-06-30 07:00","2025-06-30 07:59","8.118"
"""USME""","2025-06-30 06:00","2025-06-30 06:59","10.474"
"""USME""","2025-06-30 05:00","2025-06-30 05:59","13.617"
"""USME""","2025-06-30 04:00","2025-06-30 04:59","13.093"
"""USME""","2025-06-30 03:00","2025-06-30 03:59","2.88"
"""USME""","2025-06-30 02:00","2025-06-30 02:59","4.452"
"""USME""","2025-06-30 01:00","2025-06-30 01:59","28.019"
"""USME""","2025-06-30 00:00","2025-06-30 00:59","7.332"
"""USME""","2025-06-29 23:00","2025-06-29 23:59","18.068"
"""USME""","2025-06-29 22:00","2025-06-29 22:59","9.689"
"""USME""","2025-06-29 21:00","2025-06-29 21:59","7.332"
"""USME""","2025-06-29 20:00","2025-06-29 20:59","11.522"
"""USME""","2025-06-29 19:00","2025-06-29 19:59","4.452"
"""USME""","2025-06-29 18:00","2025-06-29 18:59","8.38"
"""USME""","2025-06-29 17:00","2025-06-29 17:59","12.046"
"""USME""","2025-06-29 16:00","2025-06-29 16:59","14.402"
"""USME""","2025-06-29 15:00","2025-06-29 15:59","11.26"
"""USME""","2025-06-29 14:00","2025-06-29 14:59","10.474"
"""USME""","2025-06-29 13:00","2025-06-29 13:59","6.285"
"""USME""","2025-06-29 12:00","2025-06-29 12:59","6.808"
"""USME""","2025-06-29 11:00","2025-06-29 11:59","4.975"
"""USME""","2025-06-29 10:00","2025-06-29 10:59","4.19"
"""USME""","2025-06-29 09:00","2025-06-29 09:59","5.237"
"""USME""","2025-06-29 08:00","2025-06-29 08:59","10.998"
"""USME""","2025-06-29 07:00","2025-06-29 07:59","18.854"
"""USME""","2025-06-29 06:00","2025-06-29 06:59","3.142"
"""USME""","2025-06-29 05:00","2025-06-29 05:59","2.619"
"""USME""","2025-06-29 04:00","2025-06-29 04:59","2.357"
"""USME""","2025-06-29 03:00","2025-06-29 03:59","2.619"
"""USME""","2025-06-29 02:00","2025-06-29 02:59","7.07"
"""USME""","2025-06-29 01:00","2025-06-29 01:59","7.332"
"""USME""","2025-06-29 00:00","2025-06-29 00:59","3.404"
"""USME""","2025-06-28 23:00","2025-06-28 23:59","4.975"
"""USME""","2025-06-28 22:00","2025-06-28 22:59","15.973"
"""USME""","2025-06-28 21:00","2025-06-28 21:59","12.046"
"""USME""","2025-06-28 20:00","2025-06-28 20:59","9.951"
"""USME""","2025-06-28 19:00","2025-06-28 19:59","4.19"
"""USME""","2025-06-28 18:00","2025-06-28 18:59","11.784"
"""USME""","2025-06-28 17:00","2025-06-28 17:59","6.023"
"""USME""","2025-06-28 16:00","2025-06-28 16:59","3.928"
"""USME""","2025-06-28 15:00","2025-06-28 15:59","7.07"
"""USME""","2025-06-28 14:00","2025-06-28 14:59","8.903"
"""USME""","2025-06-28 13:00","2025-06-28 13:59","6.023"
"""USME""","2025-06-28 12:00","2025-06-28 12:59","7.856"
"""USME""","2025-06-28 11:00","2025-06-28 11:59","9.689"
"""USME""","2025-06-28 10:00","2025-06-28 10:59","10.998"
"""USME""","2025-06-28 09:00","2025-06-28 09:59","12.307"
"""USME""","2025-06-28 08:00","2025-06-28 08:59","7.332"
"""USME""","2025-06-28 07:00","2025-06-28 07:59","7.07"
